,headline,url
113,Gautam Adani Plans To Build Ships At Flagship Mundra Port: Report - Benzinga India,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vaW4uYmVuemluZ2EuY29tL2NvbnRlbnQvMzk2Nzk0NjMvZ2F1dGFtLWFkYW5pLXBsYW5zLXRvLWJ1aWxkLXNoaXBzLWF0LWZsYWdzaGlwLW11bmRyYS1wb3J0LXJlcG9ydNIBAA?oc=5
114,"Stock market today: BSE Sensex back above 80,100; Nifty50 near 24,350 - The Times of India",https://news.google.com/rss/articles/CBMitAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9zdG9jay1tYXJrZXQtdG9kYXktYnNlLXNlbnNleC1uaWZ0eTUwLWp1bHktMDktMjAyNC1kYWxhbC1zdHJlZXQtaW5kaWFuLWVxdWl0aWVzLWdsb2JhbC1tYXJrZXRzL2FydGljbGVzaG93LzExMTU5MzcxOS5jbXPSAQA?oc=5
115,"RVNL Now Valued Higher Than IRCON, RITES, Jupiter Wagons And Titagarh Combined - Benzinga India",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vaW4uYmVuemluZ2EuY29tL2NvbnRlbnQvMzk2NzkzODUvcnZubC1ub3ctdmFsdWVkLWhpZ2hlci10aGFuLWlyY29uLXJpdGVzLWp1cGl0ZXItd2Fnb25zLWFuZC10aXRhZ2FyaC1jb21iaW5lZNIBAA?oc=5
116,SBI Keen To Sell 24% Stake In Yes Bank - NDTV Profit,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm5kdHZwcm9maXQuY29tL2J1c2luZXNzL3NiaS1rZWVuLXRvLXNlbGwtMjQtc3Rha2UtaW4teWVzLWJhbmvSAQA?oc=5
117,Indian IT eyes modest growth April-June qtr - The Times of India,https://news.google.com/rss/articles/CBMihAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L2JlbmdhbHVydS9pbmRpYW4taXQtc2VjdG9yLWdyb3d0aC1mb3JlY2FzdC1mb3ItYXByaWwtanVuZS1xdWFydGVyL2FydGljbGVzaG93LzExMTU2MTg4NS5jbXPSAYgBaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vY2l0eS9iZW5nYWx1cnUvaW5kaWFuLWl0LXNlY3Rvci1ncm93dGgtZm9yZWNhc3QtZm9yLWFwcmlsLWp1bmUtcXVhcnRlci9hbXBfYXJ0aWNsZXNob3cvMTExNTYxODg1LmNtcw?oc=5
118,"Affle India Shares Up 4%, Hit 52-Week High As Citi Initiates Coverage With 'Buy' - Benzinga India",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vaW4uYmVuemluZ2EuY29tL2NvbnRlbnQvMzk2Nzk0MzcvYWZmbGUtaW5kaWEtc2hhcmVzLXVwLTQtaGl0LTUyLXdlZWstaGlnaC1hcy1jaXRpLWluaXRpYXRlcy1jb3ZlcmFnZS13aXRoLWJ1edIBAA?oc=5
119,"Suzlon Peer Inox Wind Bags Order For Its Wind Turbine Generators, Shares Fly 6% - Benzinga India",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vaW4uYmVuemluZ2EuY29tL2NvbnRlbnQvMzk2NzkzMDUvc3V6bG9uLXBlZXItaW5veC13aW5kLWJhZ3Mtb3JkZXItZm9yLWl0cy13aW5kLXR1cmJpbmUtZ2VuZXJhdG9ycy1zaGFyZXMtZmx5LTbSAQA?oc=5
120,How India's Uday Kotak Got Caught in Adani Inquiry in Latest Hindenburg Twist - Bloomberg,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDI0LTA3LTA4L2FzaWEtcy1yaWNoZXN0LWJhbmtlci1nZXRzLWNhdWdodC1pbi1hZGFuaS1oaW5kZW5idXJnLWNyb3NzZmlyZdIBAA?oc=5
121,L&T expands semiconductor business through ₹183 crore SiliConch acquisition - CNBCTV18,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9tYXJrZXQvbGFyc2VuLWFuZC10b3Vicm8tbHQtYWNxdWlzaXRpb24tc2VtaWNvbmR1Y3RvcnMtMTgzLWNyb3JlLXNpbGljb25jaC1zZXB0ZW1iZXItMTk0NDAxNzQuaHRt0gF-aHR0cHM6Ly93d3cuY25iY3R2MTguY29tL21hcmtldC9sYXJzZW4tYW5kLXRvdWJyby1sdC1hY3F1aXNpdGlvbi1zZW1pY29uZHVjdG9ycy0xODMtY3JvcmUtc2lsaWNvbmNoLXNlcHRlbWJlci0xOTQ0MDE3NC5odG0vYW1w?oc=5
122,"Nifty Bank closes lower; strong support placed at 52,000: Experts - The Economic Times",https://news.google.com/rss/articles/CBMiiAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9uaWZ0eS1iYW5rLWNsb3Nlcy1sb3dlci1zdHJvbmctc3VwcG9ydC1wbGFjZWQtYXQtNTIwMDAtZXhwZXJ0cy9hcnRpY2xlc2hvdy8xMTE1Nzg4NTcuY21z0gGMAWh0dHBzOi8vbS5lY29ub21pY3RpbWVzLmNvbS9tYXJrZXRzL3N0b2Nrcy9uZXdzL25pZnR5LWJhbmstY2xvc2VzLWxvd2VyLXN0cm9uZy1zdXBwb3J0LXBsYWNlZC1hdC01MjAwMC1leHBlcnRzL2FtcF9hcnRpY2xlc2hvdy8xMTE1Nzg4NTcuY21z?oc=5
123,"MGL, Pitti Engineering, CONCOR, Senco Gold, Godrej Consumer and more: Stocks to watch on July 9 - CNBCTV18",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9waG90b3MvbWFya2V0L3N0b2Nrcy9tZ2wtY29uY29yLXNlbmNvLWdvbGQtYW5kLW1vcmUtc3RvY2tzLXRvLXdhdGNoLW9uLWp1bHktOS0xOTQ0MDAzMC5odG3SAXdodHRwczovL3d3dy5jbmJjdHYxOC5jb20vcGhvdG9zL21hcmtldC9zdG9ja3MvbWdsLWNvbmNvci1zZW5jby1nb2xkLWFuZC1tb3JlLXN0b2Nrcy10by13YXRjaC1vbi1qdWx5LTktMTk0NDAwMzAuaHRtL2FtcA?oc=5
124,Govt. reopens PLI scheme for white goods till October 12 - The Hindu,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9idXNpbmVzcy9FY29ub215L2dvdnQtcmVvcGVucy1wbGktc2NoZW1lLWZvci13aGl0ZS1nb29kcy10aWxsLW9jdG9iZXItMTIvYXJ0aWNsZTY4MzgyNDc3LmVjZdIBemh0dHBzOi8vd3d3LnRoZWhpbmR1LmNvbS9idXNpbmVzcy9FY29ub215L2dvdnQtcmVvcGVucy1wbGktc2NoZW1lLWZvci13aGl0ZS1nb29kcy10aWxsLW9jdG9iZXItMTIvYXJ0aWNsZTY4MzgyNDc3LmVjZS9hbXAv?oc=5
125,"India added 2.5 times more jobs in FY24, highest since 1981-82: RBI data - Moneycontrol",https://news.google.com/rss/articles/CBMihwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvZWNvbm9teS9pbmRpYS1hZGRlZC0yLTUtdGltZXMtbW9yZS1qb2JzLWluLWZ5MjQtaGlnaGVzdC1zaW5jZS0xOTgxLTgyLXJiaS1kYXRhLTEyNzY0NzI2Lmh0bWzSAYsBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL2Vjb25vbXkvaW5kaWEtYWRkZWQtMi01LXRpbWVzLW1vcmUtam9icy1pbi1meTI0LWhpZ2hlc3Qtc2luY2UtMTk4MS04Mi1yYmktZGF0YS0xMjc2NDcyNi5odG1sL2FtcA?oc=5
126,"Tea prices soar as heatwaves, floods slash output in key producing regions - Business Standard",https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vaW5kdXN0cnkvbmV3cy90ZWEtcHJpY2VzLXNvYXItYXMtaGVhdHdhdmVzLWZsb29kcy1zbGFzaC1vdXRwdXQtaW4ta2V5LXByb2R1Y2luZy1yZWdpb25zLTEyNDA3MDgwMDQwNF8xLmh0bWzSAZEBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9pbmR1c3RyeS9uZXdzL3RlYS1wcmljZXMtc29hci1hcy1oZWF0d2F2ZXMtZmxvb2RzLXNsYXNoLW91dHB1dC1pbi1rZXktcHJvZHVjaW5nLXJlZ2lvbnMtMTI0MDcwODAwNDA0XzEuaHRtbA?oc=5
127,MCX technical glitch: Commodity trading begins at 10 AM after one hour delay | Stock Market News - Mint,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvY29tbW9kaXRpZXMvbWN4LXRvLWJlZ2luLXRyYWRpbmctYXQtMTAtYW0tZHVlLXRvLXRlY2huaWNhbC1pc3N1ZXMtMTE3MjA0OTYxMDI2NDYuaHRtbNIBAA?oc=5
128,"After iPhone Success, Apple Wants To Revive Its 'Make In India' Plans For iPads And AirPod Cases: Report - Benzinga India",https://news.google.com/rss/articles/CBMidWh0dHBzOi8vaW4uYmVuemluZ2EuY29tL2NvbnRlbnQvMzk2NTg2NTIvYXBwbGUtbWF5LXJlc3VtZS1wbGFucy10by1tYW51ZmFjdHVyZS1pcGFkcy1hbmQtYWlycG9kLWNhc2VzLWluLWluZGlhLXJlcG9ydNIBAA?oc=5
129,BlackRock buys 4.55 mn shares of Swan Energy worth Rs 304 cr via block deal - Business Standard,https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vY29tcGFuaWVzL25ld3MvYmxhY2tyb2NrLWJ1eXMtNC01NS1tbi1zaGFyZXMtb2Ytc3dhbi1lbmVyZ3ktd29ydGgtcnMtMzA0LWNyLXZpYS1ibG9jay1kZWFsLTEyNDA3MDgwMTIxNV8xLmh0bWzSAQA?oc=5
130,"Stocks to buy or sell: RVNL, RCF to Alembic — Sumeet Bagadia recommends five breakout stocks today | Stock Market News - Mint",https://news.google.com/rss/articles/CBMipAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by1idXktb3Itc2VsbC1ydm5sLXJjZi10by1hbGVtYmljLXN1bWVldC1iYWdhZGlhLXJlY29tbWVuZHMtZml2ZS1icmVha291dC1zdG9ja3MtdG9kYXktMTE3MjA0OTM3MTgwOTAuaHRtbNIBAA?oc=5
131,"Nuvama Initiates Coverage On This Railway Stock, Sees 21% Upside - Benzinga India",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vaW4uYmVuemluZ2EuY29tL2NvbnRlbnQvMzk2NzkzNDkvbnV2YW1hLWluaXRpYXRlcy1jb3ZlcmFnZS1vbi10aGlzLXJhaWx3YXktc3RvY2stc2Vlcy0yMS11cHNpZGXSAQA?oc=5
132,"Oil prices plunge on Gaza peace talks, Hurricane Beryl impact; brent crude at $86.12/bbl | Stock Market News - Mint",https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2NvbW1vZGl0aWVzL29pbC1wcmljZXMtcGx1bmdlLW9uLWdhemEtcGVhY2UtdGFsa3MtaHVycmljYW5lLWJlcnlsLWltcGFjdC1icmVudC1jcnVkZS1hdC04NjEyYmJsLTExNzIwNDU0NTc1Njk4Lmh0bWzSAZcBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9jb21tb2RpdGllcy9vaWwtcHJpY2VzLXBsdW5nZS1vbi1nYXphLXBlYWNlLXRhbGtzLWh1cnJpY2FuZS1iZXJ5bC1pbXBhY3QtYnJlbnQtY3J1ZGUtYXQtODYxMmJibC9hbXAtMTE3MjA0NTQ1NzU2OTguaHRtbA?oc=5
133,"Zerodha glitch: Man explains how he lost Rs 10 lakh, seeks help - India Today",https://news.google.com/rss/articles/CBMihgFodHRwczovL3d3dy5pbmRpYXRvZGF5LmluL2J1c2luZXNzL3N0b3J5L3plcm9kaGEtZ2xpdGNoLXRyYWRpbmctbG9zcy1hbmdyeS11c2Vycy1zb2NpYWwtbWVkaWEtcmVhY3Rpb24tc3RvY2stbWFya2V0LTI1NjQyNDYtMjAyNC0wNy0wOdIBAA?oc=5
134,Arnold Schwarzenegger inspired Mercedes with electric car - Supercar Blondie,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vc3VwZXJjYXJibG9uZGllLmNvbS9hcm5vbGQtc2Nod2FyemVuZWdnZXJzLXdvcmxkcy1maXJzdC1lbGVjdHJpYy1nLWNsYXNzLWluc3BpcmVkLW1lcmNlZGVzLXRvLWRvLXNvbWV0aGluZy1yYWRpY2FsL9IBAA?oc=5
135,Gold jumps ahead of Fed Powell’s testimony - FXStreet,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL2dvbGQtcHJpY2UtaG9sZHMtcG9zaXRpdmUtZ3JvdW5kLWFoZWFkLW9mLWZlZC1wb3dlbGxzLXRlc3RpbW9ueS0yMDI0MDcwOTAwMjPSAW5odHRwczovL3d3dy5meHN0cmVldC5jb20vYW1wL25ld3MvZ29sZC1wcmljZS1ob2xkcy1wb3NpdGl2ZS1ncm91bmQtYWhlYWQtb2YtZmVkLXBvd2VsbHMtdGVzdGltb255LTIwMjQwNzA5MDAyMw?oc=5
136,"Exclusive: Dezerv Raises $32 Mn From Premji Invest, Others At A Valuation Of Over $200 Mn - Inc42 Media",https://news.google.com/rss/articles/CBMiY2h0dHBzOi8vaW5jNDIuY29tL2J1enovZGV6ZXJ2LXJhaXNlcy0zMi1tbi1mcm9tLXByZW1qaS1pbnZlc3Qtb3RoZXJzLWF0LWEtdmFsdWF0aW9uLW9mLW92ZXItMjAwLW1uL9IBZ2h0dHBzOi8vaW5jNDIuY29tL2J1enovZGV6ZXJ2LXJhaXNlcy0zMi1tbi1mcm9tLXByZW1qaS1pbnZlc3Qtb3RoZXJzLWF0LWEtdmFsdWF0aW9uLW9mLW92ZXItMjAwLW1uL2FtcC8?oc=5
137,Ducati Hypermotard 698 Mono Launch Price Rs 16.5 Lakh - RVE Arrival Later - RushLane,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnJ1c2hsYW5lLmNvbS9kdWNhdGktaHlwZXJtb3RhcmQtNjk4LW1vbm8tbGF1bmNoLXByaWNlLXJzLTE2LTUtbGFraC1ydmUtYXJyaXZhbC1sYXRlci0xMjUwMDc4MC5odG1s0gFyaHR0cHM6Ly93d3cucnVzaGxhbmUuY29tL2FtcC9kdWNhdGktaHlwZXJtb3RhcmQtNjk4LW1vbm8tbGF1bmNoLXByaWNlLXJzLTE2LTUtbGFraC1ydmUtYXJyaXZhbC1sYXRlci0xMjUwMDc4MC5odG1s?oc=5
138,"Wall Street today: US stocks edge higher ahead of key economic events, chip shares rally | Stock Market News - Mint",https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3dhbGwtc3RyZWV0LXRvZGF5LXVzLXN0b2Nrcy1lZGdlLWhpZ2hlci1haGVhZC1vZi1jb25zdW1lci1pbmZsYXRpb24tZmVkLWNoYWlyLXMtdGVzdGltb255LTExNzIwNDQ2OTY0MDQ4Lmh0bWzSAaMBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9zdG9jay1tYXJrZXQtbmV3cy93YWxsLXN0cmVldC10b2RheS11cy1zdG9ja3MtZWRnZS1oaWdoZXItYWhlYWQtb2YtY29uc3VtZXItaW5mbGF0aW9uLWZlZC1jaGFpci1zLXRlc3RpbW9ueS9hbXAtMTE3MjA0NDY5NjQwNDguaHRtbA?oc=5
139,Skoda To Launch Premium SUV Kodiaq In India - NDTV Profit,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lm5kdHZwcm9maXQuY29tL2J1c2luZXNzL3Nrb2RhLXRvLWxhdW5jaC1wcmVtaXVtLXN1di1rb2RpYXEtaW4taW5kaWHSAVNodHRwczovL3d3dy5uZHR2cHJvZml0LmNvbS9hbXAvYnVzaW5lc3Mvc2tvZGEtdG8tbGF1bmNoLXByZW1pdW0tc3V2LWtvZGlhcS1pbi1pbmRpYQ?oc=5
140,PC Jeweller stock hits 10% upper circuit after PNB approves one-time settlement of dues | Stock Market News - Mint,https://news.google.com/rss/articles/CBMiqQFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3BjLWpld2VsbGVyLXN0b2NrLWhpdHMtMTAtdXBwZXItY2lyY3VpdC1hZnRlci1wbmItYXBwcm92ZXMtb25lLXRpbWUtc2V0dGxlbWVudC1vZi1kdWVzLXN0b2NrLW1hcmtldC0xMTcyMDQxMjM5Njc1My5odG1s0gGtAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3MvcGMtamV3ZWxsZXItc3RvY2staGl0cy0xMC11cHBlci1jaXJjdWl0LWFmdGVyLXBuYi1hcHByb3Zlcy1vbmUtdGltZS1zZXR0bGVtZW50LW9mLWR1ZXMtc3RvY2stbWFya2V0L2FtcC0xMTcyMDQxMjM5Njc1My5odG1s?oc=5
141,"Ratan Tata's company earns Rs 38000 crore in 5 days, becomes biggest... - DNA India",https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5kbmFpbmRpYS5jb20vYnVzaW5lc3MvcmVwb3J0LXJhdGFuLXRhdGEtcy1jb21wYW55LXRjcy1lYXJucy1ycy0zODAwMC1jcm9yZS1pbi01LWRheXMtYmVjb21lcy1iaWdnZXN0LWJpZ2dlc3QtZ2FpbmVyLWFtb25nLXRvcC0xMC1maXJtcy0zMDk1OTky0gEA?oc=5
142,Trade setup for today: Top 15 things to know before the opening bell - Moneycontrol,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy90cmFkZS1zZXR1cC1mb3ItdHVlc2RheS10b3AtMTUtdGhpbmdzLXRvLWtub3ctYmVmb3JlLXRoZS1vcGVuaW5nLWJlbGwtNDgtMTI3NjQ3NTUuaHRtbNIBAA?oc=5
143,"Equity fund inflows rise by 17% to Rs 40,608 crore in June, a fresh high: AMFI data - Moneycontrol",https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9wZXJzb25hbC1maW5hbmNlL2p1bmUtZXF1aXR5LWZ1bmQtaW5mbG93LWZyZXNoLWhpZ2gtYW1maS1kYXRhLTEyNzY1MTgyLmh0bWzSAXpodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvcGVyc29uYWwtZmluYW5jZS9qdW5lLWVxdWl0eS1mdW5kLWluZmxvdy1mcmVzaC1oaWdoLWFtZmktZGF0YS0xMjc2NTE4Mi5odG1sL2FtcA?oc=5
144,Maruti Suzuki shares surge over 6% as UP govt waives registration fee for hybrid cars; check details - Upstox,https://news.google.com/rss/articles/CBMimgFodHRwczovL3Vwc3RveC5jb20vbmV3cy9tYXJrZXQtbmV3cy9zdG9ja3MvbWFydXRpLXN1enVraS1zaGFyZXMtc3VyZ2Utb3Zlci02LXVwLWdvdnQtd2FpdmVzLXJlZ2lzdHJhdGlvbi1mZWUtZm9yLWh5YnJpZC1jYXJzLWNoZWNrLWRldGFpbHMvYXJ0aWNsZS0xMDA1ODAv0gEA?oc=5
145,"MC Inside Edge: Sudden and swift jump in fertiliser stocks, three stocks in the limelight in F&O, a... - Moneycontrol",https://news.google.com/rss/articles/CBMiugFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9tYy1pbnNpZGUtZWRnZS1zdWRkZW4tYW5kLXN3aWZ0LWp1bXAtaW4tZmVydGlsaXNlci1zdG9ja3MtdGhyZWUtc3RvY2tzLWluLXRoZS1saW1lbGlnaHQtaW4tZm8tYS1yaXNreS10cmVuZC1pbi1zbWFsbC1jYXBzLTEyNzY1MTU1Lmh0bWzSAb4BaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL21hcmtldHMvbWMtaW5zaWRlLWVkZ2Utc3VkZGVuLWFuZC1zd2lmdC1qdW1wLWluLWZlcnRpbGlzZXItc3RvY2tzLXRocmVlLXN0b2Nrcy1pbi10aGUtbGltZWxpZ2h0LWluLWZvLWEtcmlza3ktdHJlbmQtaW4tc21hbGwtY2Fwcy0xMjc2NTE1NS5odG1sL2FtcA?oc=5
146,MC Exclusive | Labour commissioner summons Paytm management over alleged layoffs - Moneycontrol,https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL3RlY2hub2xvZ3kvbWMtZXhjbHVzaXZlLWxhYm91ci1jb21taXNzaW9uZXItc3VtbW9ucy1wYXl0bS1tYW5hZ2VtZW50LW92ZXItYWxsZWdlZC1sYXlvZmZzLWFydGljbGUtMTI3NjUxODYuaHRtbNIBkAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL3RlY2hub2xvZ3kvbWMtZXhjbHVzaXZlLWxhYm91ci1jb21taXNzaW9uZXItc3VtbW9ucy1wYXl0bS1tYW5hZ2VtZW50LW92ZXItYWxsZWdlZC1sYXlvZmZzLWFydGljbGUtMTI3NjUxODYuaHRtbC9hbXA?oc=5
147,"Amid valuation concerns, HDFC Defence Fund stops new SIP registrations effective July 22 - BusinessLine",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy50aGVoaW5kdWJ1c2luZXNzbGluZS5jb20vbWFya2V0cy9oZGZjLW1mLXN0b3BzLW5ldy1zaXBzLWluLWRlZmVuY2UtZnVuZC1hbWlkLXZhbHVhdGlvbi1jb25jZXJucy1mcm9tLWp1bHktMjIvYXJ0aWNsZTY4MzgzODE3LmVjZdIBkQFodHRwczovL3d3dy50aGVoaW5kdWJ1c2luZXNzbGluZS5jb20vbWFya2V0cy9oZGZjLW1mLXN0b3BzLW5ldy1zaXBzLWluLWRlZmVuY2UtZnVuZC1hbWlkLXZhbHVhdGlvbi1jb25jZXJucy1mcm9tLWp1bHktMjIvYXJ0aWNsZTY4MzgzODE3LmVjZS9hbXAv?oc=5
148,Inox Wind shares gain nearly 7% after securing 200MW order - Upstox,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vdXBzdG94LmNvbS9uZXdzL21hcmtldC1uZXdzL3N0b2Nrcy9pbm94LXdpbmQtc2hhcmVzLWdhaW4tbmVhcmx5LTctYWZ0ZXItc2VjdXJpbmctMjAwLW13LW9yZGVyL2FydGljbGUtMTAwNTY3L9IBAA?oc=5
149,"Yes Bank stake sale report is factually incorrect, got no approval from RBI: Bank clarifies - The Economic Times",https://news.google.com/rss/articles/CBMisAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vaW5kdXN0cnkvYmFua2luZy9maW5hbmNlL2JhbmtpbmcveWVzLWJhbmstc3Rha2Utc2FsZS1yZXBvcnQtaXMtZmFjdHVhbGx5LWluY29ycmVjdC1nb3Qtbm8tYXBwcm92YWwtZnJvbS1yYmktYmFuay1jbGFyaWZpZXMvYXJ0aWNsZXNob3cvMTExNTk1NjAzLmNtc9IBtAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vaW5kdXN0cnkvYmFua2luZy9maW5hbmNlL2JhbmtpbmcveWVzLWJhbmstc3Rha2Utc2FsZS1yZXBvcnQtaXMtZmFjdHVhbGx5LWluY29ycmVjdC1nb3Qtbm8tYXBwcm92YWwtZnJvbS1yYmktYmFuay1jbGFyaWZpZXMvYW1wX2FydGljbGVzaG93LzExMTU5NTYwMy5jbXM?oc=5
150,"Stocks to watch, July 9: Dixon Tech, Swan Energy, Bajaj Finserv, Senco Gold - Business Standard",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vbWFya2V0cy9uZXdzL3N0b2Nrcy10by13YXRjaC1qdWx5LTktZGl4b24tdGVjaC1zd2FuLWVuZXJneS1iYWphai1maW5zZXJ2LXNlbmNvLWdvbGQtMTI0MDcwOTAwMDU4XzEuaHRtbNIBjQFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYW1wL21hcmtldHMvbmV3cy9zdG9ja3MtdG8td2F0Y2gtanVseS05LWRpeG9uLXRlY2gtc3dhbi1lbmVyZ3ktYmFqYWotZmluc2Vydi1zZW5jby1nb2xkLTEyNDA3MDkwMDA1OF8xLmh0bWw?oc=5
151,Employment rate rises 6% provisionally in FY24 from 3.2% in FY23: RBI data - The Indian Express,https://news.google.com/rss/articles/CBMijwFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvYnVzaW5lc3MvYmFua2luZy1hbmQtZmluYW5jZS9lbXBsb3ltZW50LXJhdGUtcmlzZXMtNi1wcm92aXNpb25hbGx5LWluLWZ5MjQtZnJvbS0zLTItaW4tZnkyMy1yYmktZGF0YS05NDQxMTU0L9IBlAFodHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvYnVzaW5lc3MvYmFua2luZy1hbmQtZmluYW5jZS9lbXBsb3ltZW50LXJhdGUtcmlzZXMtNi1wcm92aXNpb25hbGx5LWluLWZ5MjQtZnJvbS0zLTItaW4tZnkyMy1yYmktZGF0YS05NDQxMTU0L2xpdGUv?oc=5
152,Emcure Pharma IPO: Namita Thapar-backed issue may debut with 30% gains amid high investor interest - CNBCTV18,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L2VtY3VyZS1waGFybWEtaXBvLW5hbWl0YS10aGFwYXItYmFja2VkLWlzc3VlLW1heS1kZWJ1dC13aXRoLWRlY2VudC1nYWlucy1nbXAtbGF0ZXN0LTE5NDQwMjY4Lmh0bdIBhAFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L2VtY3VyZS1waGFybWEtaXBvLW5hbWl0YS10aGFwYXItYmFja2VkLWlzc3VlLW1heS1kZWJ1dC13aXRoLWRlY2VudC1nYWlucy1nbXAtbGF0ZXN0LTE5NDQwMjY4Lmh0bS9hbXA?oc=5
153,"IRFC Share Price Target 2024: Railway stock tumbles after scaling fresh high - Buy, Sell or Hold? - ET Now",https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5ldG5vd25ld3MuY29tL21hcmtldHMvaXJmYy1zaGFyZS1wcmljZS10YXJnZXQtMjAyNC1yYWlsd2F5LXN0b2NrLXR1bWJsZXMtYWZ0ZXItc2NhbGluZy1mcmVzaC1oaWdoLWJ1eS1zZWxsLW9yLWhvbGQtYXJ0aWNsZS0xMTE1OTc5NjPSAZQBaHR0cHM6Ly93d3cuZXRub3duZXdzLmNvbS9tYXJrZXRzL2lyZmMtc2hhcmUtcHJpY2UtdGFyZ2V0LTIwMjQtcmFpbHdheS1zdG9jay10dW1ibGVzLWFmdGVyLXNjYWxpbmctZnJlc2gtaGlnaC1idXktc2VsbC1vci1ob2xkLWFydGljbGUtMTExNTk3OTYzL2FtcA?oc=5
